CHIAPAS,BOCHIL,BOCHIL,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS BOCHIL,CECYTE,07ETC0021M
CHIAPAS,BOCHIL,BOCHIL,ESCUELA PREPARATORIA RAFAEL PASCACIO GAMBOA,BACHEST,07EBH0103B
CHIAPAS,BOCHIL,EL AMATE,TELEBACHILLERATO COMUNITARIO NUMERO 19 BELISARIO DOMIGUEZ PALENCIA,TELEBACHCOMUNITARIOS,07ETK0051P
CHIAPAS,BOCHIL,GARRIDO CANAVAL (CHAVARRÍA),TELEBACHILLERATO COMUNITARIO NUMERO 20 EDGAR ROBLEDO SANTIAGO,TELEBACHCOMUNITARIOS,07ETK0057J
CHIAPAS,BOCHIL,LUIS ESPINOZA,242 LUIS ESPINOZA,EMSAD,07EMS0159P
CHIAPAS,CACAHOATÁN,AGUA CALIENTE,TELEBACHILLERATO NUM. 111 ENRIQUE FLORES MAGON,TELEBACH,07ETH0111Z
CHIAPAS,CACAHOATÁN,AGUSTÍN DE ITURBIDE,140 AGUSTIN DE ITURBIDE,COBACH,07ECB0093Q
CHIAPAS,CACAHOATÁN,AHUACATLÁN,TELEBACHILLERATO NUM. 60 OCTAVIO PAZ LOZANO,TELEBACH,07ETH0060J
CHIAPAS,CACAHOATÁN,CACAHOATÁN,03 CACAHOATAN,COBACH,07ECB0001J
CHIAPAS,CACAHOATÁN,CACAHOATÁN,ESCUELA PREPARATORIA JAIME SABINES GUTIERREZ,BACHEST,07EBH0097H
CHIAPAS,CACAHOATÁN,EL ÁGUILA,TELEBACHILLERATO COMUNITARIO NUMERO 121 LUIS DONALDO COLOSIO MURRIETA,TELEBACHCOMUNITARIOS,07ETK0121U
CHIAPAS,CACAHOATÁN,EL PLATANAR,TELEBACHILLERATO COMUNITARIO NUMERO 01 FERNANDO MONTES DE OCA,TELEBACHCOMUNITARIOS,07ETK0001H
CHIAPAS,CACAHOATÁN,FAJA DE ORO,CENTRO DE ESTUDIOS TECNOLÓGICOS EN AGUAS CONTINENTALES N0 22 FAJA DE ORO,UEMSTAYCM,07DCM0002P
CHIAPAS,CACAHOATÁN,MIXCUM,TELEBACHILLERATO COMUNITARIO NUMERO 122 CARLOS MARIA BUSTAMANTE,TELEBACHCOMUNITARIOS,07ETK0122T
CHIAPAS,CACAHOATÁN,SALVADOR URBINA,250 SALVADOR URBINA,EMSAD,07EMS0167Y
CHIAPAS,CACAHOATÁN,UNIÓN ROJA,TELEBACHILLERATO NUM. 47 MOCTEZUMA I,TELEBACH,07ETH0053Z
CHIAPAS,CAPITÁN LUIS ÁNGEL VIDAL,CAPITÁN LUIS ÁNGEL VIDAL,132 CAPITÁN LUIS ÁNGEL VIDAL,EMSAD,07EMS0064B
CHIAPAS,CAPITÁN LUIS ÁNGEL VIDAL,RANCHO BONITO,TELEBACHILLERATO COMUNITARIO NUMERO 206 GUADALUPE VICTORIA,TELEBACHCOMUNITARIOS,07ETK0206A
CHIAPAS,CATAZAJÁ,AGUA FRÍA,TELEBACHILLERATO COMUNITARIO NUMERO 123 BELISARIO DOMINGUEZ PALENCIA,TELEBACHCOMUNITARIOS,07ETK0123S
CHIAPAS,CATAZAJÁ,CATAZAJÁ,09 CATAZAJA,COBACH,07ECB0002I
CHIAPAS,CATAZAJÁ,CRUCERO EL CUYO,TELEBACHILLERATO NUM. 91 ALVARO OBREGON,TELEBACH,07ETH0091C
CHIAPAS,CATAZAJÁ,EL PARAÍSO,TELEBACHILLERATO NUM. 16 ISAAC NEWTON,TELEBACH,07ETH0016W
CHIAPAS,CATAZAJÁ,EL ROSARIO,TELEBACHILLERATO COMUNITARIO NUMERO 124 JAIME TORRES BODET,TELEBACHCOMUNITARIOS,07ETK0124R
CHIAPAS,CATAZAJÁ,ESTACIÓN LA UNIÓN,117 ESTACION LA UNION,EMSAD,07EMS0041R
CHIAPAS,CHALCHIHUITÁN,CHALCHIHUITÁN,ESCUELA PREPARATORIA CHALCHIHUITAN,BACHEST,07EBH0093L
CHIAPAS,CHALCHIHUITÁN,CHIQUINSHULUM,332 CHIQUINSHULUM,EMSAD,07EMS0250X
CHIAPAS,CHAMULA,CHAMULA,57 CHAMULA,COBACH,07ECB0067S
CHIAPAS,CHAMULA,MUQUÉN,TELEBACHILLERATO COMUNITARIO NUMERO 21 ROSARIO CASTELLANOS,TELEBACHCOMUNITARIOS,07ETK0029N
CHIAPAS,CHAMULA,NARVÁEZ,TELEBACHILLERATO COMUNITARIO NUMERO 126 EMILIANO ZAPATA,TELEBACHCOMUNITARIOS,07ETK0126P
CHIAPAS,CHAMULA,PAJALTÓN BAJO,299 PAJALTON BAJO,EMSAD,07EMS0216Q
CHIAPAS,CHAMULA,ROMERILLO,TELEBACHILLERATO NUM. 02 JUAN SABINES GUTIERREZ,TELEBACH,07ETH0002T
CHIAPAS,CHAMULA,TENTIC,311 TENTIC,EMSAD,07EMS0229U
CHIAPAS,CHAMULA,YALTEM,312 YALTEM,EMSAD,07EMS0230J
CHIAPAS,CHAMULA,YALVANTÉ,TELEBACHILLERATO COMUNITARIO NUMERO 127 VICENTE GUERRERO,TELEBACHCOMUNITARIOS,07ETK0127O
CHIAPAS,CHANAL,CHANAL,61 CHANAL,COBACH,07ECB0060Z
CHIAPAS,CHANAL,NATILTÓN,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS 44 NATILTON,CECYTE,07ETC0046V
CHIAPAS,CHAPULTENANGO,CHAPULTENANGO,53 CHAPULTENANGO,COBACH,07ECB0080M
CHIAPAS,CHAPULTENANGO,GUADALUPE VICTORIA,TELEBACHILLERATO COMUNITARIO NUMERO 128 JOSE VASCONCELOS CALDERON,TELEBACHCOMUNITARIOS,07ETK0128N
CHIAPAS,CHENALHÓ,CHENALHÓ,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS CHENALHO,CECYTE,07ETC0018Z
CHIAPAS,CHENALHÓ,MAJONPEPENTIK,TELEBACHILLERATO COMUNITARIO NUMERO 22 FRANCISCO VILLA,TELEBACHCOMUNITARIOS,07ETK0025R
CHIAPAS,CHENALHÓ,MIGUEL UTRILLA (LOS CHORROS),313 MIGUEL UTRILLA,EMSAD,07EMS0231I
CHIAPAS,CHENALHÓ,SAC LUM,TELEBACHILLERATO COMUNITARIO NUMERO 129 JOSEFA ORTIZ DE DOMÍNGUEZ,TELEBACHCOMUNITARIOS,07ETK0129M
CHIAPAS,CHIAPA DE CORZO,AMÉRICA LIBRE,COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS 46 AMÉRICA LIBRE,CECYTE,07ETC0048T
CHIAPAS,CHIAPA DE CORZO,CHIAPA DE CORZO,240 CHIAPA DE CORZO,COBACH,07ECB0116K
CHIAPAS,CHIAPA DE CORZO,CHIAPA DE CORZO,ESCUELA PREPARATORIA FLORINDA LAZOS LEON,BACHEST,07EBH0010M
CHIAPAS,CHIAPA DE CORZO,CHIAPA DE CORZO,PLANTEL CONALEP 022 CHIAPA DE CORZO,CONALEP,07DPT0002C
CHIAPAS,CHIAPA DE CORZO,DOCTOR MANUEL VELASCO SUÁREZ,TELEBACHILLERATO COMUNITARIO NUMERO 23 SOR JUANA INES DE LA CRUZ,TELEBACHCOMUNITARIOS,07ETK0060X
CHIAPAS,CHIAPA DE CORZO,EL PALMAR (SAN GABRIEL),118 EL PALMAR,COBACH,07ECB0107C
CHIAPAS,CHIAPA DE CORZO,IGNACIO ALLENDE,CENTRO DE BACHILLERATO TECNOLOGICO AGROPECUARIO NUM. 212,UEMSTAYCM,07DTA0212F
CHIAPAS,CHIAPA DE CORZO,JULIÁN GRAJALES,74 JULIAN GRAJALES,COBACH,07ECB0077Z
CHIAPAS,CHIAPA DE CORZO,NUEVO CARMEN TONAPAC,TELEBACHILLERATO NUM. 74 ROMEO RINCON CASTILLEJOS,TELEBACH,07ETH0069A
CHIAPAS,CHIAPA DE CORZO,SALVADOR URBINA,TELEBACHILLERATO COMUNITARIO NUMERO 130 CORONEL SALVADOR URBINA,TELEBACHCOMUNITARIOS,07ETK0130B
CHIAPAS,CHIAPA DE CORZO,VENUSTIANO CARRANZA,TELEBACHILLERATO NUM. 105 JUAN ESCUTIA,TELEBACH,07ETH0104Q
CHIAPAS,CHIAPILLA,CHIAPILLA,159 CHIAPILLA,COBACH,07ECB0135Z
CHIAPAS,CHICOASÉN,CHICOASÉN,192 CHICOASEN,EMSAD,07EMS0132I
CHIAPAS,CHICOMUSELO,20 DE NOVIEMBRE,TELEBACHILLERATO NUM. 119 MANUEL DE LA PEÑA,TELEBACH,07ETH0117U
CHIAPAS,CHICOMUSELO,BENITO JUÁREZ,TELEBACHILLERATO COMUNITARIO NUMERO 24 JOSEFA ORTIZ DE DOMÍNGUEZ,TELEBACHCOMUNITARIOS,07ETK0081J
CHIAPAS,CHICOMUSELO,CHICOMUSELO,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS CHICOMUSELO,CECYTE,07ETC0015B
CHIAPAS,CHICOMUSELO,GRECIA,TELEBACHILLERATO COMUNITARIO NUMERO 25 FRANCISCO INDALECIO MADERO,TELEBACHCOMUNITARIOS,07ETK0073A
CHIAPAS,CHICOMUSELO,LAS FLORES,TELEBACHILLERATO COMUNITARIO NUMERO 26 MARIANO MATAMOROS Y GURIDI,TELEBACHCOMUNITARIOS,07ETK0077X
CHIAPAS,CHICOMUSELO,LÁZARO CÁRDENAS,TELEBACHILLERATO NUM. 83 HELEN KELLER,TELEBACH,07ETH0084T
CHIAPAS,CHICOMUSELO,MIGUEL ALEMÁN,TELEBACHILLERATO COMUNITARIO NUMERO 27 MIGUEL HIDALGO Y COSTILLA,TELEBACHCOMUNITARIOS,07ETK0036X
CHIAPAS,CHICOMUSELO,MONTE SINAÍ,335 MONTE SINAI,EMSAD,07EMS0253U
CHIAPAS,CHICOMUSELO,NUEVA AMÉRICA,257 NUEVA AMERICA,EMSAD,07EMS0173I
CHIAPAS,CHICOMUSELO,NUEVA MORELIA,258 NUEVA MORELIA,EMSAD,07EMS0195U
CHIAPAS,CHICOMUSELO,PABLO L. SIDAR,199 PABLO SIDAR,EMSAD,07EMS0133H
CHIAPAS,CHICOMUSELO,UNIÓN BUENAVISTA,TELEBACHILLERATO NUM. 93 ADOLFO RUIZ CORTINEZ,TELEBACH,07ETH0093A
CHIAPAS,CHILÓN,AGUA VERDE,TELEBACHILLERATO COMUNITARIO NUMERO 131 JAIME SABINES GUTIERREZ,TELEBACHCOMUNITARIOS,07ETK0131A
CHIAPAS,CHILÓN,ALÁN-SAC'JÚN,34 ALAN SAC JUN,COBACH,07ECB0079X
ENTIDAD,MUNICIPIO,LOCALIDAD,NOMBRE DEL PLANTEL,SUBSISTEMA,CCT
CHIAPAS,CHILÓN,BACHAJÓN,28 BACHAJON,COBACH,07ECB0029P
CHIAPAS,CHILÓN,CACATEEL,161 CACATEEL,EMSAD,07EMS0088L
CHIAPAS,CHILÓN,CENTRO CHICH,90 CENTRO CHICH,COBACH,07ECB0127Q
CHIAPAS,CHILÓN,CHILÓN,25 CHILON,COBACH,07ECB0024U
CHIAPAS,CHILÓN,CHIQUINIVAL,94 POJCOL CHIQUINIVAL,EMSAD,07EMS0014U
CHIAPAS,CHILÓN,GUADALUPE PAXILÁ,104 GUADALUPE PAXILA,COBACH,07ECB0108B
CHIAPAS,CHILÓN,GUAQUITEPEC,173 GUAQUITEPEC,EMSAD,07EMS0100Q
CHIAPAS,CHILÓN,GUAQUITEPEC,BARTOLOME DE LAS CASAS,BACHPART,07PCT0037T
CHIAPAS,CHILÓN,JET-JÁ,98 JET JA,COBACH,07ECB0087F
CHIAPAS,CHILÓN,JOL CATARRAYA,TELEBACHILLERATO COMUNITARIO NUMERO 132 MIGUEL HIDALGO Y COSTILLA,TELEBACHCOMUNITARIOS,07ETK0132Z
CHIAPAS,CHILÓN,JOL SACÚN,157 JOL SACUN,COBACH,07ECB0123U
CHIAPAS,CHILÓN,LAS MONTAÑAS,TELEBACHILLERATO COMUNITARIO NUMERO 28 16 DE SEPTIEMBRE,TELEBACHCOMUNITARIOS,07ETK0021V
CHIAPAS,CHILÓN,NAHILTÉ 3RA. SECCIÓN,TELEBACHILLERATO NUM 133 BENITO JUAREZ,TELEBACH,07ETH0133L
CHIAPAS,CHILÓN,NUEVO PROGRESO,143 NUEVO PROGRESO,COBACH,07ECB0124T
CHIAPAS,CHILÓN,PAMAL NAVIL,183 PAMAL NAVIL,EMSAD,07EMS0110X
CHIAPAS,CHILÓN,SACÚN CUBWITZ,285 SACUN CUBWITS,EMSAD,07EMS0212U
CHIAPAS,CHILÓN,SAN JERÓNIMO TULIJÁ,142 SAN JERONIMO TULIJA,COBACH,07ECB0120X
CHIAPAS,CHILÓN,SAN JOSÉ PATHUITZ,12 SAN JOSE PATHUITZ,COBACH,07ECB0012P
CHIAPAS,CHILÓN,TACUBA NUEVA,182 TACUBA NUEVA,EMSAD,07EMS0109H
CHIAPAS,CHILÓN,TEMÓ,279 TEMO,EMSAD,07EMS0194V
CHIAPAS,CHILÓN,TZAJALÁ,103 TZAJALA,COBACH,07ECB0090T
CHIAPAS,CHILÓN,TZOBOJITLE JOTOAQUIL,204 TZOBOJITLE JOTOAQUIL,EMSAD,07EMS0120D
CHIAPAS,CINTALAPA DE FIGUEROA,ABELARDO L. RODRÍGUEZ,TELEBACHILLERATO COMUNITARIO NUMERO 133 ABELARDO L RODRIGUEZ,TELEBACHCOMUNITARIOS,07ETK0133Z
CHIAPAS,CINTALAPA DE FIGUEROA,ADOLFO LÓPEZ MATEOS,166 ADOLFO LOPEZ MATEOS,EMSAD,07EMS0093X
CHIAPAS,CINTALAPA DE FIGUEROA,CINTALAPA DE FIGUEROA,101 RAFAEL CAL Y MAYOR,EMSAD,07EMS0030L
CHIAPAS,CINTALAPA DE FIGUEROA,CINTALAPA DE FIGUEROA,228 CINTALAPA DE FIGUEROA,COBACH,07ECB0101I
CHIAPAS,CINTALAPA DE FIGUEROA,CINTALAPA DE FIGUEROA,CENTRO DE BACHILLERATO TECNOLOGICO AGROPECUARIO NUM. 24,UEMSTAYCM,07DTA0024M
CHIAPAS,CINTALAPA DE FIGUEROA,CINTALAPA DE FIGUEROA,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS NUM. 169,UEMSTIS,07DCT0003Y
CHIAPAS,CINTALAPA DE FIGUEROA,CINTALAPA DE FIGUEROA,TELEBACHILLERATO NUM. 114 LAS SOLDADERAS,TELEBACH,07ETH0119S
CHIAPAS,CINTALAPA DE FIGUEROA,CONSTITUCIÓN (EL CHAYOTAL),TELEBACHILLERATO NUM. 89 JAIME NUNO ROCA,TELEBACH,07ETH0089O
CHIAPAS,CINTALAPA DE FIGUEROA,EMILIANO ZAPATA,TELEBACHILLERATO COMUNITARIO NUMERO 135 FRAY MATIAS ANTONIO DE CORDOVA Y ORDOÑEZ,TELEBACHCOMUNITARIOS,07ETK0135X
CHIAPAS,CINTALAPA DE FIGUEROA,FRANCISCO I. MADERO,TELEBACHILLERATO COMUNITARIO NUMERO 134 MIGUEL HIDALGO Y COSTILLA,TELEBACHCOMUNITARIOS,07ETK0134Y
CHIAPAS,CINTALAPA DE FIGUEROA,LÁZARO CÁRDENAS,286 LAZARO CARDENAS,EMSAD,07EMS0211V
CHIAPAS,CINTALAPA DE FIGUEROA,NUEVA TENOCHTITLÁN (RIZO DE ORO),268 NUEVA TENOCHTITLAN,EMSAD,07EMS0183P
CHIAPAS,CINTALAPA DE FIGUEROA,NUEVAS MARAVILLAS,TELEBACHILLERATO COMUNITARIO NUMERO 29 EMILIANO ZAPATA SALAZAR,TELEBACHCOMUNITARIOS,07ETK0038V
CHIAPAS,CINTALAPA DE FIGUEROA,POMPOSO CASTELLANOS,TELEBACHILLERATO NUM. 75 RODULFO FIGUEROA ESQUINCA,TELEBACH,07ETH0070Q
CHIAPAS,CINTALAPA DE FIGUEROA,TRIUNFO DE MADERO,TELEBACHILLERATO COMUNITARIO NUMERO 05 FERNANDO CASTAÑON GAMBOA,TELEBACHCOMUNITARIOS,07ETK0005D
CHIAPAS,CINTALAPA DE FIGUEROA,VILLAMORELOS,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS VILLAMORELOS,CECYTE,07ETC0023K
CHIAPAS,CINTALAPA DE FIGUEROA,VISTA HERMOSA,TELEBACHILLERATO NUM. 102 FRIDA KAHLO,TELEBACH,07ETH0101T
CHIAPAS,COAPILLA,BUENAVISTA (MATASANOS),TELEBACHILLERATO NUM. 128 EMILIANO ZAPATA,TELEBACH,07ETH0127A
CHIAPAS,COAPILLA,COAPILLA,102 COAPILLA,COBACH,07ECB0109A
CHIAPAS,COMITÁN DE DOMÍNGUEZ,COMITÁN DE DOMÍNGUEZ,10 COMITAN DE DOMINGUEZ,COBACH,07ECB0003H
CHIAPAS,COMITÁN DE DOMÍNGUEZ,COMITÁN DE DOMÍNGUEZ,CENTRO DE ATENCION PARA ESTUDIANTES CON DISCAPACIDAD COMITAN,DGB (CAED),07DER0006E
CHIAPAS,COMITÁN DE DOMÍNGUEZ,COMITÁN DE DOMÍNGUEZ,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS NUM. 108,UEMSTIS,07DCT0305T
CHIAPAS,COMITÁN DE DOMÍNGUEZ,COMITÁN DE DOMÍNGUEZ,ESCUELA PREPARATORIA COMITAN,BACHEST,07EBH0007Z
CHIAPAS,COMITÁN DE DOMÍNGUEZ,COMITÁN DE DOMÍNGUEZ,ESCUELA PREPARATORIA COMITAN,BACHEST,07EBH0077U
CHIAPAS,COMITÁN DE DOMÍNGUEZ,COMITÁN DE DOMÍNGUEZ,PLANTEL CONALEP 070 COMITAN,CONALEP,07DPT0001D
CHIAPAS,COMITÁN DE DOMÍNGUEZ,EFRAÍN A. GUTIÉRREZ,198 EFRAIN GUTIERREZ,EMSAD,07EMS0134G
CHIAPAS,COMITÁN DE DOMÍNGUEZ,FRANCISCO SARABIA,337 FRANCISCO SARABIA,EMSAD,07EMS0255S
CHIAPAS,COMITÁN DE DOMÍNGUEZ,JUAN SABINES GUERRERO,TELEBACHILLERATO COMUNITARIO NUMERO 136 LEONARDO DA VINCI,TELEBACHCOMUNITARIOS,07ETK0136W
CHIAPAS,COMITÁN DE DOMÍNGUEZ,JUZNAJAB LA LAGUNA,TELEBACHILLERATO COMUNITARIO NUMERO 137 ROSARIO CASTELLANOS FIGUEROA,TELEBACHCOMUNITARIOS,07ETK0137V
CHIAPAS,COMITÁN DE DOMÍNGUEZ,LA FLORESTA,327 LA FLORESTA,EMSAD,07EMS0245L
CHIAPAS,COMITÁN DE DOMÍNGUEZ,LOS RIEGOS,259 LOS RIEGOS,EMSAD,07EMS0175G
CHIAPAS,COMITÁN DE DOMÍNGUEZ,YALTZI TRES LAGUNAS,TELEBACHILLERATO NUM. 97 BICENTENARIO,TELEBACH,07ETH0097X
CHIAPAS,COMITÁN DE DOMÍNGUEZ,ZARAGOZA LA MONTAÑA,TELEBACHILLERATO NUM 134 12 DE OCTUBRE,TELEBACH,07ETH0132M
CHIAPAS,COPAINALÁ,AGUSTÍN DE ITURBIDE,310 AGUSTIN DE ITURBIDE,EMSAD,07EMS0228V
CHIAPAS,COPAINALÁ,ÁNGEL ALBINO CORZO (GUADALUPE),243 ANGEL ALBINO CORZO,EMSAD,07EMS0160E
CHIAPAS,COPAINALÁ,BENITO JUÁREZ,TELEBACHILLERATO NUM. 107 JOSE CLEMENTE OROZCO,TELEBACH,07ETH0107N
CHIAPAS,COPAINALÁ,COPAINALÁ,ESCUELA PREPARATORIA MEZCALAPA,BACHEST,07EBH0015H
CHIAPAS,COPAINALÁ,IGNACIO ZARAGOZA,TELEBACHILLERATO COMUNITARIO NUMERO 138 FERNANDO MONTES DE OCA,TELEBACHCOMUNITARIOS,07ETK0138U
CHIAPAS,EL BOSQUE,ÁLVARO OBREGÓN,TELEBACHILLERATO COMUNITARIO NUMERO 30 BELISARIO DOMINGUEZ PALENCIA,TELEBACHCOMUNITARIOS,07ETK0092P
CHIAPAS,EL BOSQUE,EL BOSQUE,73 EL BOSQUE,COBACH,07ECB0075A
CHIAPAS,EL BOSQUE,PLÁTANOS,287 PLATANOS,EMSAD,07EMS0210W
CHIAPAS,EL BOSQUE,SAN CAYETANO,134 SAN CAYETANO,COBACH,07ECB0132B
CHIAPAS,EL PARRAL,EL PARRAL,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS EL PARRAL,CECYTE,07ETC0009R
CHIAPAS,EL PORVENIR,AGUACATALES,TELEBACHILLERATO COMUNITARIO NUMERO 31 FRANCISCO VILLA,TELEBACHCOMUNITARIOS,07ETK0015K
CHIAPAS,EL PORVENIR,EL PORVENIR DE VELASCO SUÁREZ,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS EL PORVENIR,CECYTE,07ETC0012E
CHIAPAS,EL PORVENIR,MALE,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS 35 MALE,CECYTE,07ETC0037N
CHIAPAS,EMILIANO ZAPATA,20 DE NOVIEMBRE,20 20 DE NOVIEMBRE,COBACH,07ECB0019I
CHIAPAS,EMILIANO ZAPATA,LUIS ECHEVERRÍA ÁLVAREZ,TELEBACHILLERATO COMUNITARIO NUMERO 12 ROSARIO CASTELLANOS FIGUEROA,TELEBACHCOMUNITARIOS,07ETK0032A
CHIAPAS,EMILIANO ZAPATA NU,EVO VICENTE GUERRERO (EL CHICHON,ATLE)LEBACHILLERATO NUM. 06 VICENTE GUERRERO,TELEBACH,07ETH0006P
CHIAPAS,ESCUINTLA,EL TRIUNFO,ESCUELA PREPARATORIA DOROTEO ARANGO,BACHEST,07EBH0051M
CHIAPAS,ESCUINTLA,EL TRIUNFO,ESCUELA PREPARATORIA DOROTEO ARANGO,BACHEST,07EBH0085C
CHIAPAS,ESCUINTLA,ESCUINTLA,02 ESCUINTLA,COBACH,07ECB0004G
CHIAPAS,ESCUINTLA,HOJA BLANCA,TELEBACHILLERATO NUM. 136 ZEFERINO NANDAYAPA RALDA,TELEBACH,07ETH0134K
CHIAPAS,ESCUINTLA,RINCÓN VERACRUZ,139 RINCON VERACRUZ,EMSAD,07EMS0070M
CHIAPAS,ESCUINTLA,SAN ANTONIO MIRAMAR,TELEBACHILLERATO COMUNITARIO NUMERO 32 SOR JUANA INES DE LA CRUZ,TELEBACHCOMUNITARIOS,07ETK0048B
